PORT_ID,SEQ,TITLE,CONTENT
000622,2250,Intro - CRU,Dropped into Mother Natures breathtaking canvas vibrant Reykjavik thrives under the gaze of Mount Esja. A melting pot of history and culture its the worlds northernmost capital and claims to be the cleanest city on earth.<br /><br />&#8226; Take your pick from 50 museums and art galleries. A good place to start is the Arnaejarsafn Reykjavik Museum a collection of wooden buildings laid out like a little village.<br />&#8226; Take a trip to the Thingvellir National Park an unspoilt gem which sparkles on the shores of Icelands largest lake.<br />&#8226; Hear the thundering rush of water and feel great swirls of mist engulf you as you approach Gullfoss or Golden Falls.<br />&#8226; Bathe in the famous Blue Lagoon with mineral-rich waters that harness Icelands bubbling geothermal activity.
000428,90,Location name,Phuket
000428,2250,Intro - CRU,The island of Phuket does plenty to earn its nickname of &#8216;the pearl of Thailand&#8217;. Like a pendant on a necklace it&#8217;s strung to the southwest coast of the mainland by a kilometre-long bridge across the azure-blue Andaman Sea. Phuket is home to reams of postcard-pretty beaches tree-cloaked mountains and opulent temples. And it&#8217;s within easy daytripping distance of the Phi Phi islands and Phang Nga Bay both of which have starred in blockbuster movies. The former is where Leonardo DiCaprio hit The Beach was filmed while the latter featured in James Bond movie The Man with the Golden Gun.<ul><li>Visit the early-morning market in Phuket town. Here locals stock up on fresh ingredients for the day ahead including exotic fruits like pineapple durian and mangosteen.</li><li>Kick back on a white-sand beach. Over 40 kilometres of Phuket&#8217;s coastline is fringed by picture-perfect beaches peppered with loungers and locals selling coconut water fresh from the shell.</li><li>Hike up to the Giant Buddha. This 45-metre-high statue sits at the top of the Nakkerd Hills and offers up sweeping views of two picturesque bays &#8211; Chalong and Kata.</li></ul>
002393,90,Location name,Santa Cruz de La Palma
002393,2250,Intro - CRU,Mother Nature had a field day with La Palma. All rolling mountains plunging valleys and sweet-smelling pine forests the little island certainly isn&#8217;t short on breathtaking scenery. Things are just as good looking along the coast where dramatic black-sand beaches give way to hidden coves. Another great thing about the island is its relaxed laid-back vibe. It offers up a more authentic picture of the Canaries than its bigger neighbours &#8211; one of quaint whitewashed houses grand colonial buildings and sleepy squares. It&#8217;s no wonder the locals call it La Isla Bonita &#8211; the beautiful island.<br /><br />&#8226; Discover La Palma&#8217;s volcanic past with a trip to La Caldera de Taburiente National Park. This enormous National Park is actually a volcanic crater. With a circumference of 28km it&#8217;s the biggest in the world. And the spectacular scenery doesn&#8217;t stop there. The park is also crammed full of towering pine trees. Plus it&#8217;s home to over 25 different species of birds.<br />&#8226; Hurtle over La Palma&#8217;s rugged terrain on a quad bike - it&#8217;s a great way to explore the island and discover what lies off the well-trodden path. You&#8217;ll tackle dirt tracks and whiz past banana plantations taking in views of the coast on the way.<br />&#8226; Hike through the protected tropical rainforest of Los Tilos. It&#8217;s completely unspoiled crammed with caves springs lime trees and giant ferns. Keep an eye out too for wildlife that&#8217;s unique to this corner of the world such as the Maculada de Canarias butterfly.
002627,90,Location name,Messina (for Mount Etna)
002627,2250,Intro - CRU,From the tangle of timeworn streets to the sickle-shaped harbour dotted with rustic trattorias it&#8217;s easy to see why Shakespeare chose Messina as the setting of his romantic play Much Ado About Nothing.<br /><br />&#8226; Be in Piazza del Duomo for 12 noon. Here a Norman citadel houses the world&#8217;s largest mechanical clock. At midday gilt figures including a roaring lion and a host of beautiful angels emerge from the clock to re-enact the city&#8217;s history.<br />&#8226; Don&#8217;t miss Sicily&#8217;s star turn Mount Etna. Europe&#8217;s biggest active volcano it&#8217;s a contradiction in every sense - fiery and snowy barren and lush feared and loved. One of the best ways to see it is from the cutesy carriages of the Circumetnea Railway which follows a delightful route up along the slopes of the volcano.<br />&#8226; Talk about gorgeous. Perched high on a cliff above glittering blue seas Taormina is arguably the most charming town in Sicily. Lose yourself in the cobweb of narrow backstreets. Put a dent in your holiday kitty along boutique-lined Corso Umberto. And head up to the Greek theatre at the top of town. Like curtains edging a stage the ruins frame the silhouette of Mount Etna. Cameras at the ready.<br />&#8226; The shady goings on of the mafia underworld was famously showcased in the Godfather trilogy much of which was shot on location in Sicily. Follow in the footsteps of Marlon Brando Robert di Niro and Al Pacino around the so-called &#8216;Godfather Villages&#8217;. Take a peek inside the Bar Vitelli watering hole and visit the Church of Annunciation where Michael Corleone&#8217;s wedding was filmed. We&#8217;re making you an offer you can&#8217;t refuse.
002637,90,Location name,Katakolon (for Olympia)
002637,2250,Intro - CRU,Sleepy Katakolon is little more than a tiny port with a handful of dinky shops and tavernas. But more importantly it&#8217;s your gateway to one of the most famous landmarks in Greece - Olympia. It&#8217;s the birthplace of the Olympic Games and it all began in the days when the Greek God Zeus ruled the roost. Fast forward a few millennia though and people still flock here to see the ruined stadium and temples - and the sacred flame is lit here every Olympic year.<br /><br />&#8226; Browse the archaeological museum&#8217;s collection of classical Roman and Greek treasures. Among the most famous exhibits are the head of Hera and Hermes.<br />&#8226; Check out the remains of two Doric temples dedicated to Hera and Zeus. The Temple of Hera dates back to the 7th century BC and three of its columns are still standing. The Temple of Zeus on the other hand was once home to a giant gold statue of Zeus considered to be one of the Seven Wonders of the World.
002639,90,Location name,Arrecife
002639,2250,Intro - CRU,Its lunar landscape is legendary its sun-soaked beaches loved worldwide and its all-round postcard prettiness powerful enough to draw people back year after year. In fact there&#8217;s not much to dislike about Lanzarote. Soaked in sunshine and dotted with whitewashed villages it&#8217;s got a charm all of its own. <br /><br />&#8226; Behold the world famous Timanfaya National Park the jewel in Lanzarote&#8217;s crown. It&#8217;s renowned for its Montanas del Fuego or Mountains of Fire a huge area of solidified lava dominated by enormous dormant volcanoes. Breathtaking stuff. <br />&#8226; Soak up the sun on Playa Grande in Puerto Del Carmen. It&#8217;s the longest beach on the island and it&#8217;s lined by restaurants cafes and shops.<br />&#8226; Watch the windsurfers on the Costa Teguise. This watersport is a major pastime on this part of the coast and you&#8217;ll have front-row seats to the action from the fine white sands here. <br />&#8226; If you haven&#8217;t heard of Cesar Manrique before your trip to Lanzarote you&#8217;ll certainly remember him afterwards. A Lanzarote-born artist and designer his weird and wonderful artistic creations are dotted all over the island. Discover more at the Cesar Manrique Foundation the artist&#8217;s former home. Built around five cave-like lava bubbles it&#8217;s impressive to say the least and the interior looks like something straight out of Austin Powers. <br />&#8226; Los Jameos del Agua. Another Manrique-designed masterpiece this is an imaginatively landscaped underground grotto. In one of the cathedral-like caverns there&#8217;s a concert hall. In another a bar with tables and chairs arranged at various levels. And in the centre you&#8217;ll find a dimly-lit rock pool that&#8217;s home to hundreds of tiny blind crabs apparently unique to Lanzarote.
002634,90,Location name,Ajaccio
002634,2250,Intro - CRU,Rugged peaks emerald countryside twinkling blue waters &#8211; Corsica&#8217;s been plucked from the prettiest postcard. Rising up from one of the most beautiful gulfs in the world is Ajaccio a town oozing charm. An impressive place in its own right it&#8217;s also your gateway to the sensational scenery and sleepy little towns that this sun-soaked isle is famous for. One word of advice &#8211; take plenty of spare batteries for your camera.<br /><br />&#8226; Get back to nature in the countryside that surrounds the city. Taking a coach and train trip you can explore the maquis the rich green hillside that&#8217;s unique to Corsica and the Prunelli Gorge a deep ravine that was carved by a small river.<br />&#8226; For something a bit different head for Cupulatta Park Europe&#8217;s only tortoise protection centre. From babies measuring just a few centimetres to wizened old grandfathers decades old you&#8217;ll find them all here.<br />&#8226; Pay a visit to the ancient Greek village of Cargese which is set on a clifftop at the northern tip of Sagone bay. Wander through the flower-filled lanes and get some snaps of the two churches that call this place home.
