SHIP_ID,CABIN_TYPE_ID,CABIN_NO,DECK_NO
150012,1419541,1073,3
150012,1419541,1074,4
150012,1419541,1081,1
150012,1419541,1082,2
150012,1419541,1083,3
150012,1419541,1084,4
150012,1419541,1091,1
150012,1419541,1092,2
150012,1419541,1093,3
150012,1419541,1094,4
150012,1419541,1101,1
150012,1419541,1102,2
150012,1419541,1103,3
150012,1419541,1104,4
150012,1419541,1111,1
150012,1419541,1112,2
150012,1419541,1113,3
150012,1419541,1114,4
150012,1419541,1121,1
150012,1419541,1122,2
150012,1419541,1123,3
150012,1419541,1124,4
150012,1419541,1131,1
150012,1419541,1132,2
150012,1419541,1133,3
150012,1419541,1134,4
150012,1419541,1141,1
150012,1419541,1142,2
150012,1419541,1143,3
150012,1419541,1144,4
150012,1419541,1151,1
150012,1419541,1152,2
150012,1419541,1153,3
150012,1419541,1154,4
150012,1419541,1161,1
150012,1419541,1162,2
150012,1419541,1163,3
150012,1419541,1164,4
150012,1419541,1171,1
150012,1419541,1172,2
150012,1419541,1173,3
150012,1419541,1174,4
150012,1419541,1181,1
150012,1419541,1182,2
150012,1419541,1183,3
150012,1419541,1184,4
150012,1419541,1191,1
150012,1419541,1192,2
150012,1419541,1193,3
150012,1419541,1194,4
150012,1419541,1201,1
150012,1419541,1202,2
150012,1419541,1203,3
150012,1419541,1204,4
150012,1419541,1211,1
150012,1419541,1212,2
150012,1419541,1213,3
150012,1419541,1214,4
150012,1419541,1221,1
150012,1419541,1222,2
150012,1419541,1223,3
150012,1419541,1224,4
150012,1419541,1231,1
150012,1419541,1232,2
150012,1419541,1233,3
150012,1419541,1234,4
150012,1419541,1241,1
150012,1419541,1242,2
150012,1419541,1243,3
150012,1419541,1244,4
150012,1419541,1251,1
150012,1419541,1252,2
150012,1419541,1253,3
150012,1419541,1254,4
150012,1419541,1261,1
150012,1419541,1262,2
150012,1419541,1263,3
150012,1419541,1264,4
150012,1419541,1271,1
150012,1419541,1272,2
150012,1419541,1273,3
150012,1419541,1274,4
150012,1419541,1281,1
150012,1419541,1282,2
150012,1419541,1283,3
150012,1419541,1284,4
150012,1419541,1291,1
150012,1419541,1292,2
150012,1419541,1293,3
150012,1419541,1294,4
150012,1419541,1301,1
150012,1419541,1302,2
150012,1419541,1303,3
150012,1419541,1304,4
150012,1419541,1311,1
150012,1419541,1312,2
150012,1419541,1313,3
150012,1419541,1314,4
150012,1419541,1321,1
150012,1419541,1322,2
150012,1419541,1323,3
150012,1419541,1324,4
150012,1419541,1331,1
150012,1419541,1332,2
150012,1419541,1333,3
150012,1419541,1334,4
150012,1419541,1341,1
150012,1419541,1342,2
150012,1419541,1343,3
150012,1419541,1344,4
150012,1419541,1351,1
150012,1419541,1352,2
150012,1419541,1353,3
150012,1419541,1354,4
150012,1419541,1361,1
150012,1419541,1362,2
150012,1419541,1363,3
150012,1419541,1364,4
150012,1419541,1371,1
150012,1419541,1372,2
150012,1419541,1373,3
150012,1419541,1374,4
150012,1419541,1381,1
150012,1419541,1382,2
150012,1419541,1383,3
150012,1419541,1384,4
150012,1419541,1391,1
150012,1419541,1392,2
150012,1419541,1393,3
150012,1419541,1394,4
150012,1419541,1401,1
150012,1419541,1402,2
150012,1419541,1403,3
150012,1419541,1404,4
150012,1419541,1411,1
150012,1419541,1412,2
150012,1419541,1413,3
150012,1419541,1414,4
150012,1419541,1421,1
150012,1419541,1422,2
150012,1419541,1423,3
150012,1419541,1424,4
150012,1419541,1431,1
150012,1419541,1432,2
150012,1419541,1433,3
150012,1419541,1434,4
150012,1419541,1441,1
150012,1419541,1442,2
150012,1419541,1443,3
150012,1419541,1444,4
150012,1419541,1451,1
150012,1419541,1452,2
150012,1419541,1453,3
150012,1419541,1454,4
150012,1419541,1461,1
150012,1419541,1462,2
150012,1419541,1463,3
150012,1419541,1464,4
150012,1419541,1471,1
150012,1419541,1472,2
150012,1419541,1473,3
150012,1419541,1474,4
150012,1419541,1481,1
150012,1419541,1482,2
150012,1419541,1483,3
150012,1419541,1484,4
150012,1419541,1491,1
150012,1419541,1492,2
150012,1419541,1493,3
150012,1419541,1494,4
150012,1419541,1501,1
150012,1419541,1502,2
150012,1419541,1503,3
150012,1419541,1504,4
150012,1419541,1511,1
150012,1419541,1512,2
150012,1419541,1513,3
150012,1419541,1514,4
150012,1419541,1521,1
150012,1419541,1522,2
150012,1419541,1523,3
150012,1419541,1524,4
150012,1419541,1531,1
150012,1419541,1532,2
150012,1419541,1533,3
150012,1419541,1534,4
150012,1419541,1541,1
150012,1419541,1542,2
150012,1419541,1543,3
150012,1419541,1544,4
150012,1419541,1551,1
150012,1419541,1552,2
150012,1419541,1553,3
150012,1419541,1554,4
150012,1419541,1561,1
150012,1419541,1562,2
150012,1419541,1563,3
150012,1419541,1564,4
150012,1419541,1571,1
150012,1419541,1572,2
150012,1419541,1573,3
150012,1419541,1574,4
150012,1419541,1581,1
150012,1419541,1582,2
150012,1419541,1583,3
150012,1419541,1584,4
150012,1419541,1591,1
150012,1419541,1592,2
150012,1419541,1593,3
150012,1419541,1594,4
150012,1419541,1601,1
150012,1419541,1602,2
150012,1419541,1603,3
150012,1419541,1604,4
150012,1419541,1611,1
150012,1419541,1612,2
150012,1419541,1613,3
150012,1419541,1614,4
150012,1419541,1621,1
150012,1419541,1622,2
150012,1419541,1623,3
150012,1419541,1624,4
150012,1419541,1631,1
150012,1419541,1632,2
150012,1419541,1633,3
150012,1419541,1634,4
150012,1419541,1641,1
150012,1419541,1642,2
150012,1419541,1643,3
150012,1419541,1644,4
150012,1419541,1651,1
150012,1419541,1652,2
150012,1419541,1653,3
150012,1419541,1654,4
150012,1419541,1661,1
150012,1419541,1662,2
150012,1419541,1663,3
150012,1419541,1664,4
150012,1419541,1671,1
150012,1419541,1672,2
150012,1419541,1673,3
150012,1419541,1674,4
150012,1419541,1681,1
150012,1419541,1682,2
150012,1419541,1683,3
150012,1419541,1684,4
150012,1419541,1691,1
150012,1419541,1692,2
150012,1419541,1693,3
150012,1419541,1694,4
150012,1419541,1701,1
150012,1419541,1702,2
150012,1419541,1703,3
150012,1419541,1704,4
150012,1419541,1711,1
150012,1419541,1712,2
150012,1419541,1713,3
150012,1419541,1714,4
150012,1419541,1721,1
150012,1419541,1722,2
150012,1419541,1723,3
150012,1419541,1724,4
150012,1419541,1731,1
150012,1419541,1732,2
150012,1419541,1733,3
150012,1419541,1734,4
150012,1419541,1741,1
150012,1419541,1742,2
150012,1419541,1743,3
150012,1419541,1744,4
150012,1419541,1751,1
150012,1419541,1752,2
150012,1419541,1753,3
150012,1419541,1754,4
150012,1419541,1761,1
150012,1419541,1762,2
150012,1419541,1763,3
150012,1419541,1764,4
150012,1419541,1771,1
150012,1419541,1772,2
150012,1419541,1773,3
150012,1419541,1774,4
150012,1419541,1781,1
150012,1419541,1782,2
150012,1419541,1783,3
150012,1419541,1784,4
150012,1419541,1791,1
150012,1419541,1792,2
150012,1419541,1793,3
150012,1419541,1794,4
150012,1419541,1801,1
150012,1419541,1802,2
150012,1419541,1803,3
150012,1419541,1804,4
150012,1419541,1811,1
150012,1419541,1812,2
150012,1419541,1813,3
150012,1419541,1814,4
150012,1419541,1821,1
150012,1419541,1822,2
150012,1419541,1823,3
150012,1419541,1824,4
150012,1419541,1831,1
150012,1419541,1832,2
150012,1419541,1833,3
150012,1419541,1834,4
150012,1419541,1841,1
150012,1419541,1842,2
150012,1419541,1843,3
150012,1419541,1844,4
150012,1419541,1851,1
150012,1419541,1852,2
150012,1419541,1853,3
150012,1419541,1854,4
150012,1419541,1861,1
150012,1419541,1862,2
150012,1419541,1863,3
150012,1419541,1864,4
150012,1419541,1871,1
150012,1419541,1872,2
150012,1419541,1873,3
150012,1419541,1874,4
150012,1419541,1881,1
150012,1419541,1882,2
150012,1419541,1883,3
150012,1419541,1884,4
150012,1419541,1891,1
150012,1419541,1892,2
150012,1419541,1893,3
150012,1419541,1894,4
150012,1419541,1901,1
150012,1419541,1902,2
150012,1419541,1903,3
150012,1419541,1904,4
150012,1419541,1911,1
150012,1419541,1912,2
150012,1419541,1913,3
150012,1419541,1914,4
150012,1419541,1921,1
150012,1419541,1922,2
150012,1419541,1923,3
150012,1419541,1924,4
150012,1419541,1931,1
150012,1419541,1932,2
150012,1419541,1933,3
150012,1419541,1934,4
150012,1419541,1941,1
150012,1419541,1942,2
150012,1419541,1943,3
150012,1419541,1944,4
150012,1419541,1951,1
150012,1419541,1952,2
150012,1419541,1953,3
150012,1419541,1954,4
150012,1419541,1961,1
150012,1419541,1962,2
150012,1419541,1963,3
150012,1419541,1964,4
150012,1419541,1971,1
150012,1419541,1972,2
150012,1419541,1973,3
150012,1419541,1974,4
150012,1419541,1981,1
150012,1419541,1982,2
150012,1419541,1983,3
150012,1419541,1984,4
150012,1419541,1991,1
150012,1419541,1992,2
150012,1419541,1993,3
150012,1419541,1994,4
150012,1419541,2001,1
150012,1419541,2002,2
150012,1419541,2003,3
150012,1419541,2004,4
150012,1419514,11,1
150012,1419514,12,2
150012,1419514,13,3
150012,1419514,14,4
150012,1419514,21,1
150012,1419514,22,2
150012,1419514,23,3
150012,1419514,24,4
150012,1419514,31,1
150012,1419514,32,2
150012,1419514,33,3
150012,1419514,34,4
150012,1419514,41,1
150012,1419514,42,2
150012,1419514,43,3
150012,1419514,44,4
150012,1419514,51,1
150012,1419514,52,2
150012,1419514,53,3
150012,1419514,54,4
150012,1419514,61,1
150012,1419514,62,2
150012,1419514,63,3
150012,1419514,64,4
150012,1419514,71,1
150012,1419514,72,2
150012,1419514,73,3
150012,1419514,74,4
150012,1419514,81,1
150012,1419514,82,2
150012,1419514,83,3
150012,1419514,84,4
150012,1419514,91,1
150012,1419514,92,2
150012,1419514,93,3
150012,1419514,94,4
150012,1419514,101,1
150012,1419514,102,2
150012,1419514,103,3
150012,1419514,104,4
150012,1419514,111,1
150012,1419514,112,2
150012,1419514,113,3
150012,1419514,114,4
150012,1419514,121,1
150012,1419514,122,2
150012,1419514,123,3
150012,1419514,124,4
150012,1419514,131,1
150012,1419514,132,2
150012,1419514,133,3
150012,1419514,134,4
150012,1419514,141,1
150012,1419514,142,2
150012,1419514,143,3
150012,1419514,144,4
150012,1419514,151,1
150012,1419514,152,2
150012,1419514,153,3
150012,1419514,154,4
150012,1419514,161,1
150012,1419514,162,2
150012,1419514,163,3
150012,1419514,164,4
150012,1419514,171,1
150012,1419514,172,2
150012,1419514,173,3
150012,1419514,174,4
150012,1419514,181,1
150012,1419514,182,2
150012,1419514,183,3
150012,1419514,184,4
150012,1419514,191,1
150012,1419514,192,2
150012,1419514,193,3
150012,1419514,194,4
150012,1419514,201,1
150012,1419514,202,2
150012,1419514,203,3
150012,1419514,204,4
150012,1419514,211,1
150012,1419514,212,2
150012,1419514,213,3
150012,1419514,214,4
150012,1419514,221,1
150012,1419514,222,2
150012,1419514,223,3
150012,1419514,224,4
150012,1419514,231,1
150012,1419514,232,2
150012,1419514,233,3
150012,1419514,234,4
150012,1419514,241,1
150012,1419514,242,2
150012,1419514,243,3
150012,1419514,244,4
150012,1419514,251,1
150012,1419514,252,2
150012,1419514,253,3
150012,1419514,254,4
150012,1419514,261,1
150012,1419514,262,2
150012,1419514,263,3
150012,1419514,264,4
150012,1419514,271,1
150012,1419514,272,2
150012,1419514,273,3
150012,1419514,274,4
150012,1419514,281,1
150012,1419514,282,2
150012,1419514,283,3
150012,1419514,284,4
150012,1419514,291,1
150012,1419514,292,2
150012,1419514,293,3
150012,1419514,294,4
150012,1419514,301,1
150012,1419514,302,2
150012,1419514,303,3
150012,1419514,304,4
150012,1419514,311,1
150012,1419514,312,2
150012,1419514,313,3
150012,1419514,314,4
150012,1419514,321,1
150012,1419514,322,2
150012,1419514,323,3
150012,1419514,324,4
150012,1419514,331,1
150012,1419514,332,2
150012,1419514,333,3
150012,1419514,334,4
150012,1419514,341,1
150012,1419514,342,2
150012,1419514,343,3
150012,1419514,344,4
150012,1419514,351,1
150012,1419514,352,2
150012,1419514,353,3
150012,1419514,354,4
150012,1419514,361,1
150012,1419514,362,2
150012,1419514,363,3
150012,1419514,364,4
150012,1419514,371,1
150012,1419514,372,2
150012,1419514,373,3
150012,1419514,374,4
150012,1419514,381,1
150012,1419514,382,2
150012,1419514,383,3
150012,1419514,384,4
150012,1419514,391,1
150012,1419514,392,2
150012,1419514,393,3
150012,1419514,394,4
150012,1419514,401,1
150012,1419514,402,2
150012,1419514,403,3
150012,1419514,404,4
150012,1419514,411,1
150012,1419514,412,2
150012,1419514,413,3
150012,1419514,414,4
150012,1419514,421,1
150012,1419514,422,2
150012,1419514,423,3
150012,1419514,424,4
150012,1419514,431,1
150012,1419514,432,2
150012,1419514,433,3
150012,1419514,434,4
150012,1419514,441,1
150012,1419514,442,2
150012,1419514,443,3
150012,1419514,444,4
150012,1419514,451,1
150012,1419514,452,2
150012,1419514,453,3
150012,1419514,454,4
150012,1419514,461,1
150012,1419514,462,2
150012,1419514,463,3
150012,1419514,464,4
150012,1419514,471,1
150012,1419514,472,2
150012,1419514,473,3
150012,1419514,474,4
150012,1419514,481,1
150012,1419514,482,2
150012,1419514,483,3
150012,1419514,484,4
150012,1419514,491,1
150012,1419514,492,2
150012,1419514,493,3
150012,1419514,494,4
150012,1419514,501,1
150012,1419514,502,2
150012,1419514,503,3
150012,1419514,504,4
150012,1419514,511,1
150012,1419514,512,2
150012,1419514,513,3
150012,1419514,514,4
150012,1419514,521,1
150012,1419514,522,2
150012,1419514,523,3
150012,1419514,524,4
150012,1419514,531,1
150012,1419514,532,2
150012,1419514,533,3
150012,1419514,534,4
150012,1419514,541,1
150012,1419514,542,2
150012,1419514,543,3
150012,1419514,544,4
150012,1419514,551,1
150012,1419514,552,2
150012,1419514,553,3
150012,1419514,554,4
150012,1419514,561,1
150012,1419514,562,2
150012,1419514,563,3
150012,1419514,564,4
150012,1419514,571,1
150012,1419514,572,2
150012,1419514,573,3
150012,1419514,574,4
150012,1419514,581,1
150012,1419514,582,2
150012,1419514,583,3
150012,1419514,584,4
150012,1419514,591,1
150012,1419514,592,2
150012,1419514,593,3
150012,1419514,594,4
150012,1419514,601,1
150012,1419514,602,2
150012,1419514,603,3
150012,1419514,604,4
150012,1419514,611,1
150012,1419514,612,2
150012,1419514,613,3
150012,1419514,614,4
150012,1419514,621,1
150012,1419514,622,2
150012,1419514,623,3
150012,1419514,624,4
150012,1419514,631,1
150012,1419514,632,2
150012,1419514,633,3
150012,1419514,634,4
150012,1419514,641,1
150012,1419514,642,2
150012,1419514,643,3
150012,1419514,644,4
150012,1419514,651,1
150012,1419514,652,2
150012,1419514,653,3
150012,1419514,654,4
150012,1419514,661,1
150012,1419514,662,2
150012,1419514,663,3
150012,1419514,664,4
150012,1419514,671,1
150012,1419514,672,2
150012,1419514,673,3
150012,1419514,674,4
150012,1419514,681,1
150012,1419514,682,2
150012,1419514,683,3
150012,1419514,684,4
150012,1419514,691,1
150012,1419514,692,2
150012,1419514,693,3
150012,1419514,694,4
150012,1419514,701,1
150012,1419514,702,2
150012,1419514,703,3
150012,1419514,704,4
150012,1419514,711,1
150012,1419514,712,2
150012,1419514,713,3
150012,1419514,714,4
150012,1419514,721,1
150012,1419514,722,2
150012,1419514,723,3
150012,1419514,724,4
150012,1419514,731,1
150012,1419514,732,2
150012,1419514,733,3
150012,1419514,734,4
150012,1419514,741,1
150012,1419514,742,2
150012,1419514,743,3
150012,1419514,744,4
150012,1419514,751,1
150012,1419514,752,2
150012,1419514,753,3
150012,1419514,754,4
150012,1419514,761,1
150012,1419514,762,2
150012,1419514,763,3
150012,1419514,764,4
150012,1419514,771,1
150012,1419514,772,2
150012,1419514,773,3
150012,1419514,774,4
150012,1419514,781,1
150012,1419514,782,2
150012,1419514,783,3
150012,1419514,784,4
150012,1419514,791,1
150012,1419514,792,2
150012,1419514,793,3
150012,1419514,794,4
150012,1419514,801,1
150012,1419514,802,2
150012,1419514,803,3
150012,1419514,804,4
150012,1419514,811,1
150012,1419514,812,2
150012,1419514,813,3
150012,1419514,814,4
150012,1419514,821,1
150012,1419514,822,2
150012,1419514,823,3
150012,1419514,824,4
150012,1419514,831,1
150012,1419514,832,2
150012,1419514,833,3
150012,1419514,834,4
150012,1419514,841,1
150012,1419514,842,2
150012,1419514,843,3
150012,1419514,844,4
150012,1419514,851,1
150012,1419514,852,2
150012,1419514,853,3
150012,1419514,854,4
150012,1419514,861,1
150012,1419514,862,2
150012,1419514,863,3
150012,1419514,864,4
150012,1419514,871,1
150012,1419514,872,2
150012,1419514,873,3
150012,1419514,874,4
150012,1419514,881,1
150012,1419514,882,2
150012,1419514,883,3
150012,1419514,884,4
150012,1419514,891,1
150012,1419514,892,2
150012,1419514,893,3
150012,1419514,894,4
150012,1419514,901,1
150012,1419514,902,2
150012,1419514,903,3
150012,1419514,904,4
150012,1419514,911,1
150012,1419514,912,2
150012,1419514,913,3
150012,1419514,914,4
150012,1419514,921,1
150012,1419514,922,2
150012,1419514,923,3
150012,1419514,924,4
150012,1419514,931,1
150012,1419514,932,2
150012,1419514,933,3
150012,1419514,934,4
150012,1419514,941,1
150012,1419514,942,2
150012,1419514,943,3
150012,1419514,944,4
150012,1419514,951,1
150012,1419514,952,2
150012,1419514,953,3
150012,1419514,954,4
150012,1419514,961,1
150012,1419514,962,2
150012,1419514,963,3
150012,1419514,964,4
150012,1419514,971,1
150012,1419514,972,2
150012,1419514,973,3
150012,1419514,974,4
150012,1419514,981,1
150012,1419514,982,2
150012,1419514,983,3
150012,1419514,984,4
150012,1419514,991,1
150012,1419514,992,2
150012,1419514,993,3
150012,1419514,994,4
150012,1419514,1001,1
150012,1419514,1002,2
150012,1419514,1003,3
150012,1419514,1004,4
150012,1419514,1011,1
150012,1419514,1012,2
150012,1419514,1013,3
150012,1419514,1014,4
150012,1419514,1021,1
150012,1419514,1022,2
150012,1419514,1023,3
150012,1419514,1024,4
150012,1419514,1031,1
150012,1419514,1032,2
150012,1419514,1033,3
150012,1419514,1034,4
150012,1419514,1041,1
150012,1419514,1042,2
150012,1419514,1043,3
150012,1419514,1044,4
150012,1419514,1051,1
150012,1419514,1052,2
150012,1419514,1053,3
150012,1419514,1054,4
150012,1419514,1061,1
150012,1419514,1062,2
150012,1419514,1063,3
150012,1419514,1064,4
150012,1419514,1071,1
150012,1419514,1072,2
150012,1419514,1073,3
150012,1419514,1074,4
150012,1419514,1081,1
150012,1419514,1082,2
150012,1419514,1083,3
150012,1419514,1084,4
150012,1419514,1091,1
150012,1419514,1092,2
150012,1419514,1093,3
150012,1419514,1094,4
150012,1419514,1101,1
150012,1419514,1102,2
150012,1419514,1103,3
150012,1419514,1104,4
150012,1419514,1111,1
150012,1419514,1112,2
150012,1419514,1113,3
150012,1419514,1114,4
150012,1419514,1121,1
150012,1419514,1122,2
150012,1419514,1123,3
150012,1419514,1124,4
150012,1419514,1131,1
150012,1419514,1132,2
150012,1419514,1133,3
150012,1419514,1134,4
150012,1419514,1141,1
150012,1419514,1142,2
150012,1419514,1143,3
150012,1419514,1144,4
150012,1419514,1151,1
150012,1419514,1152,2
150012,1419514,1153,3
150012,1419514,1154,4
150012,1419514,1161,1
150012,1419514,1162,2
150012,1419514,1163,3
150012,1419514,1164,4
150012,1419514,1171,1
150012,1419514,1172,2
150012,1419514,1173,3
150012,1419514,1174,4
150012,1419514,1181,1
150012,1419514,1182,2
150012,1419514,1183,3
150012,1419514,1184,4
150012,1419514,1191,1
150012,1419514,1192,2
150012,1419514,1193,3
150012,1419514,1194,4
150012,1419514,1201,1
150012,1419514,1202,2
150012,1419514,1203,3
150012,1419514,1204,4
150012,1419514,1211,1
150012,1419514,1212,2
150012,1419514,1213,3
150012,1419514,1214,4
150012,1419514,1221,1
150012,1419514,1222,2
150012,1419514,1223,3
150012,1419514,1224,4
150012,1419514,1231,1
150012,1419514,1232,2
150012,1419514,1233,3
150012,1419514,1234,4
150012,1419514,1241,1
150012,1419514,1242,2
150012,1419514,1243,3
150012,1419514,1244,4
150012,1419514,1251,1
150012,1419514,1252,2
150012,1419514,1253,3
150012,1419514,1254,4
150012,1419514,1261,1
150012,1419514,1262,2
150012,1419514,1263,3
