ITINERARY_ID,SEQ,CAPTION,URL
388597,3,Bruges, Belgium,https://media.thomson.co.uk/asset/lpp/v00/996/638.jpg
373901,1,Oslo, Norway,https://media.thomson.co.uk/asset/lpp/v00/993/934.jpg
373901,2,St Petersburg, Russia,https://media.thomson.co.uk/asset/lpp/v01/133/033.jpg
373901,3,Stockholm, Sweden,https://media.thomson.co.uk/asset/lpp/v01/135/834.jpg
388599,1,Stockholm, Sweden,https://media.thomson.co.uk/asset/lpp/v00/977/814.jpg
388599,2,Helsinki, Finland,https://media.thomson.co.uk/asset/lpp/v01/048/848.jpg
388599,3,Bruges, Belgium,https://media.thomson.co.uk/asset/lpp/v00/996/638.jpg
388601,1,Stockholm, Sweden,https://media.thomson.co.uk/asset/lpp/v00/977/814.jpg
388601,2,Helsinki, Finland,https://media.thomson.co.uk/asset/lpp/v01/048/848.jpg
388601,3,Bruges, Belgium,https://media.thomson.co.uk/asset/lpp/v00/996/638.jpg
388603,1,Amsterdam, Netherlands,https://media.thomson.co.uk/asset/lpp/v01/094/394.jpg
388603,2,Bruges, Belgium,https://media.thomson.co.uk/asset/lpp/v00/977/860.jpg
388603,3,Le Havre, France,https://media.thomson.co.uk/asset/lpp/v01/050/232.jpg
388605,1,Amsterdam, Netherlands,https://media.thomson.co.uk/asset/lpp/v01/094/394.jpg
388605,2,Bruges, Belgium,https://media.thomson.co.uk/asset/lpp/v00/977/860.jpg
388605,3,Le Havre, France,https://media.thomson.co.uk/asset/lpp/v01/050/232.jpg
373911,1,Hellesylt, Norway,https://media.thomson.co.uk/asset/lpp/v01/259/393.jpg
373911,2,Geiranger, Norway,https://media.thomson.co.uk/asset/lpp/v01/114/503.jpg
373911,3,Flam, Norway,https://media.thomson.co.uk/asset/lpp/v01/114/495.jpg
388607,1,Amsterdam, Netherlands,https://media.thomson.co.uk/asset/lpp/v01/094/394.jpg
388607,2,Bruges, Belgium,https://media.thomson.co.uk/asset/lpp/v00/977/860.jpg
388607,3,Le Havre, France,https://media.thomson.co.uk/asset/lpp/v01/050/232.jpg
388609,1,Amsterdam, Netherlands,https://media.thomson.co.uk/asset/lpp/v01/094/394.jpg
388609,2,Bruges, Belgium,https://media.thomson.co.uk/asset/lpp/v00/977/860.jpg
388609,3,Le Havre, France,https://media.thomson.co.uk/asset/lpp/v01/050/232.jpg
388611,1,Harstad, Norway,https://media.thomson.co.uk/asset/lpp/v01/253/991.jpg
388611,2,Molde, Norway,https://media.thomson.co.uk/asset/lpp/v01/256/601.jpg
388611,3,Tromso Cathedral, Norway,https://media.thomson.co.uk/asset/lpp/v01/113/809.jpg
388613,1,Harstad, Norway,https://media.thomson.co.uk/asset/lpp/v01/253/991.jpg
388613,2,Molde, Norway,https://media.thomson.co.uk/asset/lpp/v01/256/601.jpg
388613,3,Tromso Cathedral, Norway,https://media.thomson.co.uk/asset/lpp/v01/113/809.jpg
388615,1,Harstad, Norway,https://media.thomson.co.uk/asset/lpp/v01/253/991.jpg
388615,2,Molde, Norway,https://media.thomson.co.uk/asset/lpp/v01/256/601.jpg
388615,3,Tromso Cathedral, Norway,https://media.thomson.co.uk/asset/lpp/v01/113/809.jpg
388617,1,Harstad, Norway,https://media.thomson.co.uk/asset/lpp/v01/253/991.jpg
388617,2,Molde, Norway,https://media.thomson.co.uk/asset/lpp/v01/256/601.jpg
388617,3,Tromso Cathedral, Norway,https://media.thomson.co.uk/asset/lpp/v01/113/809.jpg
388619,1,Santiago de Compostela, Spain,https://media.thomson.co.uk/asset/lpp/v01/193/138.jpg
388619,2,Bruges, Belgium,https://media.thomson.co.uk/asset/lpp/v00/464/383.jpg
388619,3,Le Havre, France,https://media.thomson.co.uk/asset/lpp/v01/050/696.jpg
388621,1,Santiago de Compostela, Spain,https://media.thomson.co.uk/asset/lpp/v01/193/138.jpg
388621,2,Bruges, Belgium,https://media.thomson.co.uk/asset/lpp/v00/464/383.jpg
388621,3,Le Havre, France,https://media.thomson.co.uk/asset/lpp/v01/050/696.jpg
388623,1,Santiago de Compostela, Spain,https://media.thomson.co.uk/asset/lpp/v01/193/138.jpg
388623,2,Bruges, Belgium,https://media.thomson.co.uk/asset/lpp/v00/464/383.jpg
388623,3,Le Havre, France,https://media.thomson.co.uk/asset/lpp/v01/050/696.jpg
388625,1,Santiago de Compostela, Spain,https://media.thomson.co.uk/asset/lpp/v01/193/138.jpg
388625,2,Bruges, Belgium,https://media.thomson.co.uk/asset/lpp/v00/464/383.jpg
388625,3,Le Havre, France,https://media.thomson.co.uk/asset/lpp/v01/050/696.jpg
373921,1,Tromso, Norway,https://media.thomson.co.uk/asset/lpp/v01/050/438.jpg
373921,2,Flam, Norway,https://media.thomson.co.uk/asset/lpp/v01/058/963.jpg
373921,3,Alesund, Norway,https://media.thomson.co.uk/asset/lpp/v01/114/431.jpg
388627,1,Santiago de Compostela, Spain,https://media.thomson.co.uk/asset/lpp/v01/193/138.jpg
388627,2,Bruges, Belgium,https://media.thomson.co.uk/asset/lpp/v00/464/383.jpg
388627,3,Le Havre, France,https://media.thomson.co.uk/asset/lpp/v01/050/696.jpg
388629,1,,https://media.thomson.co.uk/asset/lpp/v01/375/686.jpg
388631,1,,https://media.thomson.co.uk/asset/lpp/v01/375/686.jpg
388633,1,,https://media.thomson.co.uk/asset/lpp/v01/375/686.jpg
373931,1,Gothenburg, Sweden,https://media.thomson.co.uk/asset/lpp/v01/298/906.jpg
373931,2,Tallinn, Estonia,https://media.thomson.co.uk/asset/lpp/v00/617/949.jpg
373931,3,Oslo, Norway,https://media.thomson.co.uk/asset/lpp/v01/049/514.jpg
373941,1,Reykjavik, Iceland,https://media.thomson.co.uk/asset/lpp/v01/170/184.jpg
373941,2,Akureyri, Iceland,https://media.thomson.co.uk/asset/lpp/v00/713/149.jpg
373941,3,Molde, Norway,https://media.thomson.co.uk/asset/lpp/v01/049/574.jpg
373951,1,Flam, Norway,https://media.thomson.co.uk/asset/lpp/v01/103/233.jpg
373951,2,Haugesund, Norway,https://media.thomson.co.uk/asset/lpp/v01/053/074.jpg
373951,3,Eidfjord, Norway,https://media.thomson.co.uk/asset/lpp/v01/113/255.jpg
387699,1,Kuala Lumpur, Malaysia,https://media.thomson.co.uk/asset/lpp/v01/293/312.jpg
387699,2,Singapore, Singapore,https://media.thomson.co.uk/asset/lpp/v01/290/222.jpg
387699,3,Bangkok, Thailand,https://media.thomson.co.uk/asset/lpp/v01/022/326.jpg
387701,1,Kuala Lumpur, Malaysia,https://media.thomson.co.uk/asset/lpp/v01/293/312.jpg
387701,2,Singapore, Singapore,https://media.thomson.co.uk/asset/lpp/v01/290/222.jpg
387701,3,Bangkok, Thailand,https://media.thomson.co.uk/asset/lpp/v01/022/326.jpg
387703,1,Kuala Lumpur, Malaysia,https://media.thomson.co.uk/asset/lpp/v01/293/312.jpg
387703,2,Singapore, Singapore,https://media.thomson.co.uk/asset/lpp/v01/290/222.jpg
387703,3,Bangkok, Thailand,https://media.thomson.co.uk/asset/lpp/v01/022/326.jpg
387705,1,Bangkok, Thailand,https://media.thomson.co.uk/asset/lpp/v01/022/326.jpg
387705,2,Kuala Lumpur, Malaysia,https://media.thomson.co.uk/asset/lpp/v01/293/312.jpg
387705,3,Singapore, Singapore,https://media.thomson.co.uk/asset/lpp/v01/290/222.jpg
387707,1,Bangkok, Thailand,https://media.thomson.co.uk/asset/lpp/v01/022/326.jpg
387707,2,Kuala Lumpur, Malaysia,https://media.thomson.co.uk/asset/lpp/v01/293/312.jpg
387707,3,Singapore, Singapore,https://media.thomson.co.uk/asset/lpp/v01/290/222.jpg
387709,1,Bangkok, Thailand,https://media.thomson.co.uk/asset/lpp/v01/022/326.jpg
387709,2,Kuala Lumpur, Malaysia,https://media.thomson.co.uk/asset/lpp/v01/293/312.jpg
387709,3,Singapore, Singapore,https://media.thomson.co.uk/asset/lpp/v01/290/222.jpg
387711,1,Bangkok, Thailand,https://media.thomson.co.uk/asset/lpp/v01/022/452.jpg
387711,2,Penang, Malaysia,https://media.thomson.co.uk/asset/lpp/v01/357/819.jpg
387711,3,Kuala Lumpur, Malaysia,https://media.thomson.co.uk/asset/lpp/v01/290/446.jpg
387713,1,Bangkok, Thailand,https://media.thomson.co.uk/asset/lpp/v01/022/452.jpg
387713,2,Penang, Malaysia,https://media.thomson.co.uk/asset/lpp/v01/357/819.jpg
387713,3,Kuala Lumpur, Malaysia,https://media.thomson.co.uk/asset/lpp/v01/290/446.jpg
387715,1,Bangkok, Thailand,https://media.thomson.co.uk/asset/lpp/v01/022/452.jpg
387715,2,Penang, Malaysia,https://media.thomson.co.uk/asset/lpp/v01/357/819.jpg
387715,3,Kuala Lumpur, Malaysia,https://media.thomson.co.uk/asset/lpp/v01/290/446.jpg
387717,1,Penang, Malaysia,https://media.thomson.co.uk/asset/lpp/v01/357/819.jpg
387717,2,Kuala Lumpur, Malaysia,https://media.thomson.co.uk/asset/lpp/v01/290/446.jpg
387717,3,Bangkok, Thailand,https://media.thomson.co.uk/asset/lpp/v01/022/452.jpg
387719,1,Penang, Malaysia,https://media.thomson.co.uk/asset/lpp/v01/357/819.jpg
387719,2,Kuala Lumpur, Malaysia,https://media.thomson.co.uk/asset/lpp/v01/290/446.jpg
387719,3,Bangkok, Thailand,https://media.thomson.co.uk/asset/lpp/v01/022/452.jpg
387721,1,Penang, Malaysia,https://media.thomson.co.uk/asset/lpp/v01/357/819.jpg
387721,2,Kuala Lumpur, Malaysia,https://media.thomson.co.uk/asset/lpp/v01/290/446.jpg
387721,3,Bangkok, Thailand,https://media.thomson.co.uk/asset/lpp/v01/022/452.jpg
387769,1,Florence, Italy,https://media.thomson.co.uk/asset/lpp/v01/262/990.jpg
387769,2,Barcelona, Spain,https://media.thomson.co.uk/asset/lpp/v01/025/126.jpg
387769,3,Rome, Italy,https://media.thomson.co.uk/asset/lpp/v01/034/561.jpg
387771,1,Florence, Italy,https://media.thomson.co.uk/asset/lpp/v01/262/990.jpg
387771,2,Barcelona, Spain,https://media.thomson.co.uk/asset/lpp/v01/025/126.jpg
387771,3,Rome, Italy,https://media.thomson.co.uk/asset/lpp/v01/034/561.jpg
387773,1,Florence, Italy,https://media.thomson.co.uk/asset/lpp/v01/262/990.jpg
387773,2,Barcelona, Spain,https://media.thomson.co.uk/asset/lpp/v01/025/126.jpg
387773,3,Rome, Italy,https://media.thomson.co.uk/asset/lpp/v01/034/561.jpg
387775,1,Palma, Majorca,https://media.thomson.co.uk/asset/lpp/v01/262/984.jpg
387775,2,Florence, Italy,https://media.thomson.co.uk/asset/lpp/v01/294/172.jpg
387775,3,Heraklion, Crete,https://media.thomson.co.uk/asset/lpp/v01/187/948.jpg
387777,1,Palma, Majorca,https://media.thomson.co.uk/asset/lpp/v01/262/984.jpg
387777,2,Florence, Italy,https://media.thomson.co.uk/asset/lpp/v01/294/172.jpg
387777,3,Heraklion, Crete,https://media.thomson.co.uk/asset/lpp/v01/187/948.jpg
387779,1,Palma, Majorca,https://media.thomson.co.uk/asset/lpp/v01/262/984.jpg
387779,2,Florence, Italy,https://media.thomson.co.uk/asset/lpp/v01/294/172.jpg
387779,3,Heraklion, Crete,https://media.thomson.co.uk/asset/lpp/v01/187/948.jpg
387781,1,Florence, Italy,https://media.thomson.co.uk/asset/lpp/v01/294/172.jpg
387781,2,Palma, Majorca,https://media.thomson.co.uk/asset/lpp/v01/262/984.jpg
387781,3,Heraklion, Crete,https://media.thomson.co.uk/asset/lpp/v01/187/948.jpg
387783,1,Florence, Italy,https://media.thomson.co.uk/asset/lpp/v01/294/172.jpg
387783,2,Palma, Majorca,https://media.thomson.co.uk/asset/lpp/v01/262/984.jpg
387783,3,Heraklion, Crete,https://media.thomson.co.uk/asset/lpp/v01/187/948.jpg
387785,1,Florence, Italy,https://media.thomson.co.uk/asset/lpp/v01/294/172.jpg
387785,2,Palma, Majorca,https://media.thomson.co.uk/asset/lpp/v01/262/984.jpg
387785,3,Heraklion, Crete,https://media.thomson.co.uk/asset/lpp/v01/187/948.jpg
387787,1,Heraklion, Crete,https://media.thomson.co.uk/asset/lpp/v01/114/583.jpg
387787,2,Suez Canal, Egypt,https://media.thomson.co.uk/asset/lpp/v01/232/152.jpg
387787,3,Petra, Jordan,https://media.thomson.co.uk/asset/lpp/v01/122/123.jpg
387789,1,Heraklion, Crete,https://media.thomson.co.uk/asset/lpp/v01/114/583.jpg
387789,2,Suez Canal, Egypt,https://media.thomson.co.uk/asset/lpp/v01/232/152.jpg
387789,3,Petra, Jordan,https://media.thomson.co.uk/asset/lpp/v01/122/123.jpg
387791,1,Heraklion, Crete,https://media.thomson.co.uk/asset/lpp/v01/114/583.jpg
387791,2,Suez Canal, Egypt,https://media.thomson.co.uk/asset/lpp/v01/232/152.jpg
387791,3,Petra, Jordan,https://media.thomson.co.uk/asset/lpp/v01/122/123.jpg
387793,1,Muscat, Oman,https://media.thomson.co.uk/asset/lpp/v00/504/412.jpg
387793,2,Heraklion, Crete,https://media.thomson.co.uk/asset/lpp/v01/114/583.jpg
387793,3,Petra, Jordan,https://media.thomson.co.uk/asset/lpp/v00/762/843.jpg
387795,1,Muscat, Oman,https://media.thomson.co.uk/asset/lpp/v00/504/412.jpg
387795,2,Heraklion, Crete,https://media.thomson.co.uk/asset/lpp/v01/114/583.jpg
387795,3,Petra, Jordan,https://media.thomson.co.uk/asset/lpp/v00/762/843.jpg
373961,1,Stockholm, Sweden,https://media.thomson.co.uk/asset/lpp/v01/135/834.jpg
373961,2,St Petersburg, Russia,https://media.thomson.co.uk/asset/lpp/v00/988/303.jpg
373961,3,Copenhagen, Denmark,https://media.thomson.co.uk/asset/lpp/v00/977/844.jpg
373971,1,Eidfjord, Denmark,https://media.thomson.co.uk/asset/lpp/v00/931/652.jpg
373971,2,Skjolden, Norway,https://media.thomson.co.uk/asset/lpp/v01/051/106.jpg
373971,3,Stevanger, Norway,https://media.thomson.co.uk/asset/lpp/v01/049/440.jpg
373981,1,Stockholm, Sweden,https://media.thomson.co.uk/asset/lpp/v00/977/814.jpg
373981,2,Helsinki, Finland,https://media.thomson.co.uk/asset/lpp/v01/048/848.jpg
373981,3,Bruges, Belgium,https://media.thomson.co.uk/asset/lpp/v00/996/638.jpg
373991,1,Amsterdam, Netherlands,https://media.thomson.co.uk/asset/lpp/v01/094/394.jpg
373991,2,Bruges, Belgium,https://media.thomson.co.uk/asset/lpp/v00/977/860.jpg
373991,3,Le Havre, France,https://media.thomson.co.uk/asset/lpp/v01/050/232.jpg
374001,1,Harstad, Norway,https://media.thomson.co.uk/asset/lpp/v01/253/991.jpg
374001,2,Molde, Norway,https://media.thomson.co.uk/asset/lpp/v01/256/601.jpg
374001,3,Tromso Cathedral, Norway,https://media.thomson.co.uk/asset/lpp/v01/113/809.jpg
373333,1,Wilemstad, Curacao,https://media.thomson.co.uk/asset/lpp/v01/121/569.jpg
373333,2,St George's, Grenada,https://media.thomson.co.uk/asset/lpp/v01/135/976.jpg
373333,3,Castries, St. Lucia,https://media.thomson.co.uk/asset/lpp/v01/217/711.jpg
388791,1,Hellesylt, Norway,https://media.thomson.co.uk/asset/lpp/v01/259/393.jpg
388791,2,Geiranger, Norway,https://media.thomson.co.uk/asset/lpp/v01/114/503.jpg
388791,3,Flam, Norway,https://media.thomson.co.uk/asset/lpp/v01/114/495.jpg
373343,1,Philipsburg, St. Maarten,https://media.thomson.co.uk/asset/lpp/v01/121/645.jpg
373343,2,Basseterre, St. Kitts,https://media.thomson.co.uk/asset/lpp/v01/173/423.jpg
373343,3,St. Johns, Antigua,https://media.thomson.co.uk/asset/lpp/v00/886/369.jpg
373353,1,St George's, Grenada,https://media.thomson.co.uk/asset/lpp/v01/135/976.jpg
373353,2,Castries, St. Lucia,https://media.thomson.co.uk/asset/lpp/v01/217/705.jpg
373353,3,Roseau, Dominica,https://media.thomson.co.uk/asset/lpp/v01/173/489.jpg
373433,1,Cartagena, Spain,https://media.thomson.co.uk/asset/lpp/v01/192/983.jpg
373433,2,Funchal, Madeira,https://media.thomson.co.uk/asset/lpp/v01/173/539.jpg
373433,3,Basseterre, St. Kitts,https://media.thomson.co.uk/asset/lpp/v01/031/741.jpg
373443,1,St John's, Antigua,https://media.thomson.co.uk/asset/lpp/v01/097/546.jpg
373443,2,Cadiz, Spain,https://media.thomson.co.uk/asset/lpp/v01/081/780.jpg
373443,3,Gibraltar,https://media.thomson.co.uk/asset/lpp/v01/027/350.jpg
374013,1,Santiago de Compostela, Spain,https://media.thomson.co.uk/asset/lpp/v01/193/138.jpg
374013,2,Bruges, Belgium,https://media.thomson.co.uk/asset/lpp/v00/464/383.jpg
374013,3,Le Havre, France,https://media.thomson.co.uk/asset/lpp/v01/050/696.jpg
